,CASE_NO,DECISION_DATE,CASE_RECEIVED_DATE,CASE_STATUS,REQUESTED_START_DATE_OF_NEED,REQUESTED_END_DATE_OF_NEED,CERTIFICATION_BEGIN_DATE,CERTIFICATION_END_DATE,EMPLOYER_NAME,EMPLOYER_ADDRESS1,EMPLOYER_ADDRESS2,EMPLOYER_CITY,EMPLOYER_STATE,EMPLOYER_POSTAL_CODE,AGENT_ATTORNEY_NAME,AGENT_ATTORNEY_ADDRESS1,AGENT_ATTORNEY_ADDRESS2,AGENT_ATTORNEY_CITY,AGENT_ATTORNEY_STATE,AGENT_ATTORNEY_POSTAL_CODE,JOB_TITLE,NBR_WORKERS_CERTIFIED,BASIC_RATE_OF_PAY,BASIC_UNIT_OF_PAY,ALIEN_WORK_CITY,ALIEN_WORK_STATE,ORGANIZATION_FLAG
57,C-08249-14707,2008-10-02 17:15:39,2008-09-05 00:00:00,Certified - Full,2008-11-01 00:00:00,2009-10-31 00:00:00,2008-11-01 00:00:00,2009-10-31 00:00:00,PAUL V. JOHNSON,724 JOHNSON RANCH L:ANE,,CONRAD,MT,59425,MOUNTAIN PLAINS AGRICULTURAL SERVICE,P.O. BOX 3777,,CASPER,WY,82602,SHEEPHERDER,2.0,750.0,BI,CONRAD,MT,S
58,C-08261-14801,2008-10-02 17:26:22,2008-09-16 00:00:00,Certified - Full,2008-11-01 00:00:00,2009-10-31 00:00:00,2008-11-01 00:00:00,2009-10-31 00:00:00,"POWELL 4A RANCH, LLC",P.O.BOX 23,FED EX : 15672 US HWY 64,RANGLEY,CO,81648,,,,,,,SHEEPHERDER,1.0,750.0,BI,RANGLEY,CO,S
59,C-08249-14719,2008-10-02 17:31:38,2008-09-05 00:00:00,Certified - Full,2008-11-01 00:00:00,2009-10-31 00:00:00,2008-11-01 00:00:00,2009-10-31 00:00:00,TOMMY HAYRE/HAYRE RANCHES,RANCH ROAD 2400,,SHEFFIELD,TX,79781,MOUNTAIN PLAINS AGRICULTURAL SERVICE,P.O. BOX 3777,,CASPER,WY,82602,GOAT HERDER,6.0,1200.0,MTH,SHEFFIELD,TX,S
60,C-08249-14711,2008-10-02 17:37:24,2008-09-05 00:00:00,Certified - Full,2008-11-01 00:00:00,2009-10-31 00:00:00,2008-11-01 00:00:00,2009-10-31 00:00:00,BAR T DIAMOND RANCH/TIM THOMPSON,586 STILLWATER RIVER ROAD,,ABSAROKEE,MT,59001,MOUNTAIN PLAINS AGRICULTURAL SERVICE,P.O. BOX 3777,,CASPER,WY,82602,SHEEPHERDER,2.0,750.0,BI,ABSAROKEE,MT,S
61,C-08249-14721,2008-10-02 17:41:24,2008-09-05 00:00:00,Certified - Full,2008-11-01 00:00:00,2009-06-30 00:00:00,2008-11-01 00:00:00,2009-06-30 00:00:00,"AARON J. ANDERSON, ANDERSON RANCH",2747 HIGHWAY 16,,TENSLEEP,WY,82442,MOUNTAIN PLAINS AGRICULTURAL. SERVICE,PO BOX 3777,,CASPER,WY,82602,SHEEPHERDER,3.0,650.0,BI,TENSLEEP,WY,S
62,C-08249-14709,2008-10-02 17:47:28,2008-09-05 00:00:00,Certified - Full,2008-11-01 00:00:00,2009-10-31 00:00:00,2008-11-01 00:00:00,2009-10-31 00:00:00,WILLIAM LEHFELDT/LEHFELDT RAMBOUILLETS,124 RAILWAY AVENUE,PO BOX 175,LAVINA,MT,59046,MOUNTAIN PLAINS AGRICULTURAL SERVICE,P.O. BOX 3777,,CASPER,WY,82602,SHEEPHERDER,4.0,750.0,BI,LAVINA,MT,S
63,C-08254-14762,2008-10-02 17:57:48,2008-09-10 00:00:00,Certified - Full,2008-11-01 00:00:00,2009-10-31 00:00:00,2008-11-01 00:00:00,2009-10-31 00:00:00,LAWRENCE P. ALLEN,37078 HIGHWAY 92,,HOTCHKISS,CO,81419,MOUNTAIN PLAINS AGRICULTURAL SERVICE,P.O. BOX 3777,,CASPER,WY,82602,SHEEPHERDER,4.0,750.0,BI,HOTCHKISS,CO,S
64,C-08232-14559,2008-10-03 09:36:04,2008-08-20 00:00:00,Certified - Full,2008-11-03 00:00:00,2008-12-12 00:00:00,2008-11-03 00:00:00,2008-12-12 00:00:00,BLAND FARMS,1126 RAYMOND BLAND RD,,GLENNVILLE,GA,30427,,,,,,,FARMWORKER FIELD CROP I,220.0,8.53,HR,GLENNVILLE,GA,S
65,C-08207-14402,2008-10-03 09:47:33,2008-07-25 00:00:00,Certified - Full,2008-11-03 00:00:00,2009-09-01 00:00:00,2008-11-03 00:00:00,2009-09-01 00:00:00,"A-1 SEALING, INC.",214 SOUTH FRONT STREET,,RICHTON,MS,39476,"FLORENE HARDIGREE, DAWSON INTERNATIONAL",609 OAK GROVE ROAD,,MENDENHALL,MS,39114,FARM WORKER FRUIT II,8.0,8.41,HR,RICHTON,MS,S
66,C-08232-14566,2008-10-03 10:04:55,2008-08-19 00:00:00,Certified - Full,2008-10-29 00:00:00,2009-04-29 00:00:00,2008-10-29 00:00:00,2009-04-29 00:00:00,VALLEY SHEPHERD LLC,50 FAIRMOUNT ROAD,,LONG VALLEY,NJ,07853,,,,,,,LIVESTOCK HANDLER,1.0,9.7,HR,LONG VALLEY,NJ,S
67,C-08249-14720,2008-10-03 10:31:07,2008-09-05 00:00:00,Certified - Full,2008-11-01 00:00:00,2009-10-31 00:00:00,2008-11-01 00:00:00,2009-10-31 00:00:00,RAY OR BRIAN OKELBERRY,P.O. BOX 415,,GOSHEN,UT,84633,MOUNTAIN PLAINS AGRICULTURAL SERVICE,P.O. BOX 3777,,CASPER,WY,82602,SHEEPHERDER,6.0,750.0,BI,GOSHEN,UT,S
68,C-08211-14420,2008-10-03 10:32:54,2008-07-29 00:00:00,Certified - Full,2008-11-03 00:00:00,2009-08-30 00:00:00,2008-11-03 00:00:00,2009-08-30 00:00:00,"NEEDMORE FISHERIES, LLC",1017 GREENFIELD ROAD,,GLEN ALLAN,MS,38744,"FLORENCE HARDIGREE, DAWSON INTERNATIONAL",609 OAK GROVE ROAD,,MENDENHALL,MS,39114,FISH HATCHERY WORKER,6.0,8.41,HR,GLEN ALLAN,MS,S
69,C-08240-14632,2008-10-03 10:52:58,2008-08-29 00:00:00,Certified - Partial,2008-11-03 00:00:00,2008-12-31 00:00:00,2008-11-03 00:00:00,2008-12-31 00:00:00,MARGARITA CARDENAS,113 SOUTH STATE STREET,,LYONS,GA,30436,GAIL LEWIS,113 SOUTH STATE STREET,,LYONS,GA,30436,FARM WORKER/DIVERSIFIED CROPS II,69.0,8.53,HR,LYONS,GA,S
70,C-08211-14426,2008-10-03 10:56:57,2008-08-01 00:00:00,Withdrawn,2009-01-01 00:00:00,2009-07-15 00:00:00,,,BLUFF CREEK STABLES,189 BLUFF CREEK DRIVE,,MIDWAY,GA,31320,DANIELLE VOORHEES,"555 17TH STREET, SUITE 3200",,DENVER,CO,80202,EQUINE SPECIALIST,,342.0,WK,MIDWAY,GA,S
71,C-08249-14710,2008-10-03 11:01:00,2008-09-05 00:00:00,Certified - Full,2008-11-01 00:00:00,2009-08-31 00:00:00,2008-11-01 00:00:00,2009-08-31 00:00:00,"DENNIS HORTON, 4D RANCH LLC",144 NORTH MUDDY RD,,RIVERTON,WY,82501,MOUNTAIN PLAINS AGRICULTURAL SERVICE,P.O. BOX 3777,,CASPER,WY,82602,LIVESTOCK WORKER,1.0,1600.0,MTH,RIVERTON,WY,S
72,C-08211-14423,2008-10-03 11:04:51,2008-07-29 00:00:00,Certified - Full,2008-11-03 00:00:00,2009-08-30 00:00:00,2008-11-03 00:00:00,2009-08-30 00:00:00,PHILLIPS BROTHERS FARM,4024 MONEY SUNK ROAD,,YAZOO CITY,MS,39194,"FLORENCE HARDIGREE, DAWSON INTERNATIONAL",609 OAK GROVE ROAD,,MENDENHALL,MS,39114,FISH FARMER,10.0,8.41,HR,YAZOO CITY,MS,S
73,C-08253-14745,2008-10-03 11:08:55,2008-09-09 00:00:00,Certified - Full,2008-11-01 00:00:00,2009-08-31 00:00:00,2008-11-01 00:00:00,2009-08-31 00:00:00,"VERMILION GATOR FARMS, INC.",12906 COMMUNITY ROAD,,ABBEVILLE,LA,70510,"KELLY J. COUCH, CONSULTANT",231 PECAN AVE,,NEW ROADS,LA,70760,"FARMWORKER, GENERAL I",12.0,8.41,HR,ABBEVILLE,LA,S
74,C-08256-14774,2008-10-03 11:21:49,2008-09-12 00:00:00,Certified - Full,2008-11-01 00:00:00,2009-08-30 00:00:00,2008-11-01 00:00:00,2009-08-30 00:00:00,AL CRAMER FARMS,10221 SCHULTZ ROAD,,BRANCH,LA,70516,"KELLY J. COUCH, CONSULTANT",231 PECAN AVENUE,,NEW ROADS,LA,70760,"FARM WORKER, RICE",3.0,8.41,HR,BRANCH,LA,S
75,C-08256-14780,2008-10-03 11:34:55,2008-09-12 00:00:00,Certified - Full,2008-10-27 00:00:00,2009-05-01 00:00:00,2008-10-27 00:00:00,2009-05-01 00:00:00,ALLEN FAMILY FARMS,3800 73RD AVE SE,,JAMESTOWN,ND,58401,"SOUTHERN IMPACT, LESLI DOWNS & KRIS GOSNEY",4309 SUMMIT CT.,,SAND SPRINGS,OK,74063,"FARMWORKER, LIVESTOCK",2.0,9.9,HR,JUD,ND,S
76,C-08246-14658,2008-10-03 11:38:06,2008-09-08 00:00:00,Certified - Full,2008-11-01 00:00:00,2009-07-12 00:00:00,2008-11-01 00:00:00,2009-07-12 00:00:00,"DESOTO FRUIT & HARVESTING, INC.",P.O. BOX 3106,,ARCADIA,FL,34265,,,,,,,FRUIT HARVEST WORKER,100.0,8.82,HR,ARCADIA,FL,S
77,C-08262-14812,2008-10-03 11:41:43,2008-09-17 00:00:00,Certified - Full,2008-11-01 00:00:00,2009-09-01 00:00:00,2008-11-01 00:00:00,2009-09-01 00:00:00,"SKB FARMS, INC.",728 W. 2ND STREET,"P.O. BOX 249  CROWLEY, LA 70527",CROWLEY,LA,70527,SHELLY BIEBER,1629 BIEBER RD,,MAMOU,LA,70554,GENERAL FARMWORKER,20.0,8.41,HR,CROWLEY,LA,S
78,C-08263-14825,2008-10-03 11:43:09,2008-09-19 00:00:00,Certified - Full,2008-11-03 00:00:00,2009-07-15 00:00:00,2008-11-03 00:00:00,2009-07-15 00:00:00,ERNESTO BARAJAS HARVESTING,2018 N.E. FLORIDIAN CIRCLE,,ARCADIA,FL,34266,WALTER KATES,FLORIDA FRUIT & VEGETABLE ASSOCIATION,"800 TRAFALGAR CT., STE. 200",MAITLAND,FL,32751,"HARVEST WORKER, FRUIT",140.0,8.82,HR,ARCADIA,FL,S
79,C-08249-14702,2008-10-03 15:23:14,2008-09-05 00:00:00,Certified - Full,2008-11-01 00:00:00,2009-10-31 00:00:00,2008-11-01 00:00:00,2009-10-31 00:00:00,JOSEPH A. AUZA JR./JOSEPH AUZA SHEEP COMPANY,353 EAST WILEY WAY,,CASA GRANDE,AZ,85222,MOUNTAIN PLAINS AGRICULTURE SERVICE,PO BOX 3777,,CASPER,WY,82602,SHEEPHERDER,8.0,750.0,BI,CASA GRANDE,AZ,S
80,C-08235-14593,2008-10-03 15:46:05,2008-08-22 00:00:00,Certified - Full,2008-11-03 00:00:00,2009-04-08 00:00:00,2008-11-03 00:00:00,2009-04-08 00:00:00,"THE GROWERS COMPANY, INC.",P.O. BOX 3170,15834 S. AVENUE G,SOMERTON,AZ,85350,JESUS QUINTANA,P.O. BOX 3170,,SOMERTON,AZ,85350,FARMWORKER - VEGETABLES,400.0,8.7,HR,SOMERTON,AZ,S
81,C-08262-14811,2008-10-03 15:49:17,2008-09-18 00:00:00,Withdrawn,2008-11-17 00:00:00,2009-05-31 00:00:00,,,ALLAN HAGUE AND GALE HAGUE DBA HAGUE AND HAGUE,5081 W. HWY. 154,,YANTIS,TX,75497,ROBERT D. KERSHAW,"REINA & KERSHAW, P.C.",3355 BEE CAVES RD. STE. 307,AUSTIN,TX,78746,ENTRY LEVEL LABORER,,9.02,HR,YANTIS,TX,S
82,C-08231-14550,2008-10-03 15:49:38,2008-09-03 00:00:00,Certified - Partial,2008-11-01 00:00:00,2009-08-31 00:00:00,2008-11-01 00:00:00,2009-08-31 00:00:00,"KONA QUEEN HAWAII, INC.",PO BOX 768,,CAPTAIN COOK,HI,96704,LEISHA COLEMAN,21657 CTY RD 11,,ELBOW LAKE,MN,56531,BEE WORKER,5.0,10.86,HR,CAPTAIN COOK,HI,S
83,C-08203-14344,2008-10-03 16:10:43,2008-07-21 00:00:00,Denied,2008-09-19 00:00:00,2009-05-01 00:00:00,,,ABRAHAM HARPSTER- EVERGREEN FARMS INC.,3102 EVERGREEN LANE,,SPRUCE CREEK,PA,16683,HELEEN VAN TONDER / GOLDEN OPPORTUNITIES INT LLC,214 EAGLE DRIVE,,MCGREGOR,IA,52157,ARTIFICIAL INSEMINATOR,,9.7,HR,SPRUCE CREEK,PA,S
84,C-08244-14657,2008-10-03 16:10:59,2008-09-09 00:00:00,Certified - Full,2008-11-01 00:00:00,2009-08-31 00:00:00,2008-11-01 00:00:00,2009-08-31 00:00:00,BONNIE PLANT FARM,1601 SOUTH MONROE STREET,,ATHENS,AL,35611,"AGWORKS, INC.",POST OFFICE BOX 580,408 WEST MARIAN AVENUE,LAKE PARK,GA,31636,HORTICULTURAL WORKER,10.0,8.53,HR,ATHENS,AL,S
85,C-08253-14755,2008-10-03 16:33:37,2008-09-09 00:00:00,Certified - Full,2008-10-25 00:00:00,2009-08-15 00:00:00,2008-10-25 00:00:00,2009-08-15 00:00:00,COMPOST ACRES,RT 1 BOX 103,,FAIRVIEW,OK,73737,"SOUTHERN IMPACT, LESLI DOWNS & KRIS GOSNEY",4309 SUMMIT CT.,,SAND SPRINGS,OK,74063,FARM MACHINE OPERATOR,2.0,9.02,HR,FAIRVIEW,OK,S
86,C-08256-14773,2008-10-03 16:35:23,2008-09-12 00:00:00,Certified - Full,2008-11-01 00:00:00,2009-08-31 00:00:00,2008-11-01 00:00:00,2009-08-31 00:00:00,DALE HENSGENS FARM,4017 BRANCH HWY,,BRANCH,LA,70516,KELLY J. COUCH,231 PECAN AVENUE,,NEW ROADS,LA,70760,GENERAL FARMWORKER,8.0,8.41,HR,BRANCH,LA,S
87,C-08263-14826,2008-10-06 09:51:13,2008-09-19 00:00:00,Certified - Full,2008-11-03 00:00:00,2009-06-20 00:00:00,2008-11-03 00:00:00,2009-06-20 00:00:00,ORANGE BLOSSOM HARVESTING INC.,3403 S.E. LOVE JOY ST.,,ARCADIA,FL,34265,WALTER KATES,FLORIDA FRUIT & VEGETABLE ASSOCIATION,"800 TRAFALGAR CT., STE. 200",MAITLAND,FL,32751,"HARVEST WORKER, FRUIT",96.0,8.82,HR,ARCADIA,FL,S
88,C-08204-14356,2008-10-06 11:38:34,2008-07-22 00:00:00,Certified - Full,2008-10-01 00:00:00,2009-01-15 00:00:00,2008-10-06 00:00:00,2009-01-15 00:00:00,CHARLES GUIDRY FARM,3903 GENE ROAD,,ERATH,LA,70533,,,,,,,FARM WORK FIELD CROP I,6.0,8.41,HR,ERATH,LA,S
89,C-08267-14856,2008-10-06 16:02:34,2008-09-23 00:00:00,Certified - Full,2008-11-07 00:00:00,2009-08-31 00:00:00,2008-11-07 00:00:00,2009-08-31 00:00:00,ERIC HETZEL CRAWFISH,2035 HENTZEL ROAD,,CROWLEY,LA,70526,KELLY J COUCH,231 PECAN AVENUE,,NEW ROADS,LA,70760,"FARMWORKER, RICE",6.0,8.41,HR,CROWLEY,LA,S
90,C-08246-14661,2008-10-06 17:16:03,2008-09-02 00:00:00,Certified - Full,2008-11-01 00:00:00,2009-08-31 00:00:00,2008-11-01 00:00:00,2009-08-31 00:00:00,"TURFWAY, INC",2611A FM 613,,TUSCOLA,TX,79562,TODD MILLER,P.O. BOX 1073,,HELOTES,TX,78023,FARM LABORER,10.0,9.02,HR,TUSCOLA,TX,S
91,C-08266-14842,2008-10-07 07:33:44,2008-09-22 00:00:00,Certified - Full,2008-11-06 00:00:00,2009-08-30 00:00:00,2008-11-06 00:00:00,2009-08-30 00:00:00,"RANDALL FARMS, LLC",44752 261ST STREET,,CANISTOTA,SD,57012,"DENNIS R. SUTTON, PSI",PLACEMENT SERVICE INTERNATIONAL,P.O. BOX 80,GOWER,MO,64454,FARMWORKER LIVESTOCK,6.0,9.9,HR,CANISTOTA,SD,S
92,C-08247-14678,2008-10-07 08:26:35,2008-09-03 00:00:00,Certified - Full,2008-10-18 00:00:00,2009-07-31 00:00:00,2008-10-18 00:00:00,2009-07-31 00:00:00,LORENZO GABRIEL MARQUEZ,1223 S. CATALINA ST.,,DEMING,NM,88030,JESUS RAUL LEON / SUAME CORP.,1122 E. BUCKEYE RD. B8,,PHOENIX,AZ,85034,IRRIGATOR  VALVE PIPE,4.0,10.0,HR,WILCOX,AZ,S
93,C-08214-14449,2008-10-07 13:07:01,2008-08-01 00:00:00,Certified - Full,2008-10-10 00:00:00,2009-07-20 00:00:00,2008-10-10 00:00:00,2009-07-20 00:00:00,LOUISIANA   HARDWOOD,"7031 MAIN HWY., ST","41 GUY PEART RD  ALEANDRIA, LA  71302","MARTINVILLE,",LA,71302,LINDA WHITE & ASSOCIATES,20791 E. RR. AVE.,,LIVINGSTON,LA,70754,FARM WORKER,8.0,8.41,HR,"MARTINVILLE,",LA,S
94,C-08224-14504,2008-10-07 14:12:36,2008-08-11 00:00:00,Denied,2008-09-15 00:00:00,2008-11-30 00:00:00,,,DAYER  LEBARON,IONE RD,,AUSTIN,NV,89310,JESUS RAUL LEON / SUAME CORP.,1122 E. BUCKEYE RD. B8,,PHOENIX,AZ,85034,PINON HARVESTING,,9.9,HR,AUSTIN,NV,S
95,C-08260-14793,2008-10-07 14:36:20,2008-09-16 00:00:00,Certified - Partial,2008-11-01 00:00:00,2009-07-15 00:00:00,2008-11-01 00:00:00,2009-07-15 00:00:00,"F.C. OF ARCADIA, INC.",1230 N.E. WILL WOOD STREET,P.O. BOX 262,ARCADIA,FL,34265,WALTER KATES,FLORIDA FRUIT & VEGETABLE ASSOCIATION,"800 TRAFALGAR CT., STE. 200",MAITLAND,FL,32751,"HARVEST WORKER, FRUIT",120.0,8.82,HR,ARCADIA,FL,S
96,C-08254-14764,2008-10-07 17:24:56,2008-09-10 00:00:00,Certified - Full,2008-11-01 00:00:00,2009-09-15 00:00:00,2008-11-01 00:00:00,2009-09-15 00:00:00,ADAMS LAND AND CATTLE CO.,327 S. 1ST AVENUE,,BROKEN BOW,NE,68822,"DENNIS R. SUTTON, PSI",PLACEMENT SERVICE INTERNATIONAL,P.O. BOX 80,GOWER,MO,64454,FARMWORKER LIVESTOCK,15.0,9.9,HR,BROKEN BOW,NE,S
97,C-08239-14622,2008-10-07 17:31:50,2008-08-26 00:00:00,Certified - Full,2008-10-10 00:00:00,2009-08-01 00:00:00,2008-10-10 00:00:00,2009-08-01 00:00:00,PECOS CROSSING RANCH,4327 N. HWY 1053,,FT. STOCKTON,TX,79735,GENESIS V. SALMON,4110 WELLINGTON   APT 803,,SAN ANGELO,TX,76904,FARMWORKER GENERAL II,12.0,9.02,HR,FT. STOCKTON,TX,S
98,C-08256-14776,2008-10-08 08:32:33,2008-09-12 00:00:00,Certified - Full,2008-10-27 00:00:00,2009-05-31 00:00:00,2008-10-27 00:00:00,2009-07-10 00:00:00,N&R SERVICES OF CENTRAL FLORIDA,"5425 ELVIS PRESLEY BLVD., STE B",,MEMPHIS,TN,38116,,,,,,,HARVEST WORKER FRUIT,25.0,8.82,HR,LAKE WALES,FL,S
99,C-08235-14584,2008-10-08 09:15:12,2008-08-26 00:00:00,Certified - Full,2008-10-15 00:00:00,2009-08-15 00:00:00,2008-10-15 00:00:00,2009-08-15 00:00:00,SPRING GARDEN NURSERY,2200 10TH STREET,,FOREST HILL,LA,71430,JOAN BENNETT,1300 S. FRAZIER STR #315,,CONROE,TX,77301,NURSERY WORKER,13.0,8.41,HR,FOREST HILL,LA,S
100,C-08212-14434,2008-10-08 11:03:03,2008-07-30 00:00:00,Certified - Full,2008-11-08 00:00:00,2009-04-08 00:00:00,2008-11-08 00:00:00,2009-04-08 00:00:00,BC HARVESTING,15740 S. AVENUE G,,SOMERTON,AZ,85350,M. JANINE DURON,182-B S 4TH AVENUE,,YUMA,AZ,85364,GENERAL FARM WORKER,250.0,8.7,HR,SOMERTON,AZ,S
101,C-08261-14805,2008-10-08 12:19:13,2008-09-17 00:00:00,Certified - Full,2008-11-07 00:00:00,2009-08-14 00:00:00,2008-11-07 00:00:00,2009-08-14 00:00:00,"FOXBOROUGH NURSERY, INC.",3611 MILLER ROAD,,STREET,MD,21154,,,,,,,FARM EQUIPMENT OPERATOR,12.0,9.71,HR,STREET,MD,S
102,C-08253-14749,2008-10-08 14:22:20,2008-09-09 00:00:00,Certified - Partial,2008-10-30 00:00:00,2009-06-30 00:00:00,2008-10-30 00:00:00,2009-06-30 00:00:00,JOSE M. IBARRA,1645  ORA AVE.,,ARCADIA,FL,34266,TITO ELI GONZALEZ,14 NORTH DESOTO AVE,,ARCADIA,FL,34266,"FARMWORKER, FRUIT II",28.0,8.82,HR,DESOTO COUNTY,FL,S
103,C-08256-14778,2008-10-08 16:43:32,2008-09-12 00:00:00,Denied,2008-11-01 00:00:00,2009-08-30 00:00:00,,,MORGAN RANCHES,1150 EAST 400 SOUTH,,CIRCLEVILLE,UT,84723,,,,,,,FARMWORKER/LABOR,,8.64,HR,CIRCLEVILLE,UT,S
104,C-08254-14763,2008-10-08 17:09:35,2008-09-10 00:00:00,Certified - Full,2008-11-01 00:00:00,2009-10-31 00:00:00,2008-11-01 00:00:00,2009-10-31 00:00:00,"NORITA D. TRUSSELL, M & T ENTERPRISES LLC",2030 WALSH DRIVE,,CASPER,WY,82609,MOUNTAIN PLAINS AGRICULTURAL SERVICE,P.O. BOX 3777,,CASPER,WY,82602,GOAT HERDER,1.0,650.0,BI,CASPER,WY,S
105,C-08267-14851,2008-10-09 10:00:40,2008-09-23 00:00:00,Denied,2009-01-15 00:00:00,2009-12-12 00:00:00,,,GRAND VIEW DAIRY FARM,62 MANCHESTER LANE,,AVELLA,PA,15312,USA WORKS...FOR YOU (BECKY DASHER),500 OCEAN POND ROAD,,LAKE PARK,GA,31636,"FARMWORKER, LIVESTOCK",,9.7,HR,AVELLA,PA,S
106,C-08246-14664,2008-10-09 10:36:12,2008-09-02 00:00:00,Certified - Full,2008-11-10 00:00:00,2009-09-10 00:00:00,2008-11-10 00:00:00,2009-09-10 00:00:00,G.G.J. & K.,1578 PRAIRIE RHONDE HWY.,,OPELOUSAS,LA,70570,LINDA WHITE AND ASSOC.,20791 E. RAILROAD AVE.,,LIVINGSTON,LA,70754,"LABORER, AQUATIC LIFE",6.0,8.41,HR,OPELOUSAS,LA,S
107,C-08249-14727,2008-10-09 11:20:16,2008-10-02 00:00:00,Withdrawn,2008-12-15 00:00:00,2009-04-30 00:00:00,,,JOSHUA SHOCKMAN,6746 COUNTY ROAD 62,,BERLIN,ND,58415,MICHEL OTTO,714 SOUTH MAIN STREET,SUITE #1,ABERDEEN,SD,57401,FARM HAND,,9.9,HR,BERLIN,ND,S
108,C-08252-14733,2008-10-09 11:38:21,2008-09-15 00:00:00,Certified - Full,2008-11-01 00:00:00,2009-03-15 00:00:00,2008-11-01 00:00:00,2009-03-15 00:00:00,WOODWORTH HONEY & BEES,342 8TH STREET WEST,,DICKINSON,ND,58601,MICHEL OTTO,714 SOUTH MAIN STREET,,ABERDEEN,SD,57401,BEE WORKER,6.0,10.0,HR,DICKINSON,ND,S
109,C-08240-14638,2008-10-09 12:27:49,2008-08-27 00:00:00,Withdrawn,2008-10-20 00:00:00,2009-08-20 00:00:00,,,CAG CIMARRON DAIRY LP,6302 20 RD.,,CIMARRON,KS,67835,NELLI NIKOVA,BRACEWELL &  GIULIANI LLP,"711 LOUISIANA, SUITE 2300",HOUSTON,TX,77002,AGRICULTURAL WORKER - MILKER,,9.9,HR,CIMARRON,KS,S
110,C-08273-14890,2008-10-09 14:07:21,2008-09-29 00:00:00,Certified - Full,2008-11-13 00:00:00,2009-08-31 00:00:00,2008-11-13 00:00:00,2009-08-31 00:00:00,"H&M CRAWFISH, INC.",3461 BRANCH HWY,,BRANCH,LA,70516,"KELLY J. COUCH, CONSULTANT",231 PECAN AVENUE,,NEW ROADS,LA,70760,"FARMWORKER, RICE",7.0,8.41,HR,BRANCH,LA,S
111,C-08212-14438,2008-10-09 14:39:35,2008-08-04 00:00:00,Withdrawn,2008-09-17 00:00:00,2009-05-31 00:00:00,,,CROSS H DAIRY,350 FM 514,,YANTIS,TX,75497,MICHAEL COLES,ONE ENERGY SQUARE,"4925 GREENVILLE AVE., STE. 1250",DALLAS,TX,75206,MILKER,,9.02,HR,YANTIS,TX,J
112,C-08212-14439,2008-10-09 14:43:55,2008-08-04 00:00:00,Withdrawn,2008-09-17 00:00:00,2009-05-31 00:00:00,,,HAGUE AND HAGUE DAIRY,5081 HWY 154 W,,YANTIS,TX,75497,MICHAEL COLES,ONE ENERGY SQUARE,"4925 GREENVILLE AVE., STE. 1250",DALLAS,TX,75206,MILKER,,9.02,HR,YANTIS,TX,J
113,C-08269-14873,2008-10-09 16:04:46,2008-09-25 00:00:00,Certified - Partial,2008-11-10 00:00:00,2009-06-30 00:00:00,2008-11-10 00:00:00,2009-06-30 00:00:00,CONSOLIDATED CITRUS LIMITED PARTNERSHIP,4210 METRO PARKWAY,,FT. MYERS,FL,33916,WALTER KATES,FLORIDA FRUIT & VEGETABLE ASSOCIATION,"800 TRAFALGAR CT., STE. 200",MAITLAND,FL,32751,"HARVEST WORKER, FRUIT",144.0,8.82,HR,FT.  MYERS,FL,S
114,C-08220-14481,2008-10-09 16:26:15,2008-08-19 00:00:00,Certified - Full,2008-11-01 00:00:00,2009-03-01 00:00:00,2008-11-01 00:00:00,2009-03-01 00:00:00,MILLER HONEY FARM,80 GERALDSON ROAD,PO BOX 517,NEWCASTLE,CA,95658,MICHEL OTTO,"EMPLOYMENT USA, LLC",714 S MAIN STREET,ABERDEEN,SD,57401,BEE WORKER,4.0,10.0,HR,NEWCASTLE,CA,S
115,C-08269-14870,2008-10-09 16:30:48,2008-09-25 00:00:00,Denied,2008-11-10 00:00:00,2009-08-29 00:00:00,,,NORTHERN LIGHTS CATTLE,2165 54TH ST.,,MANDAN,ND,58554,"DENNIS R. SUTTON, PSI",PLACEMENT SERVICE INTERNATIONAL,P.O. BOX 80,GOWER,MO,64454,FARMWORKER LIVESTOCK,,10.0,HR,MANDAN,ND,S
116,C-08227-14535,2008-10-09 16:54:54,2008-09-10 00:00:00,Certified - Full,2008-11-01 00:00:00,2009-01-15 00:00:00,2008-11-01 00:00:00,2009-01-15 00:00:00,BRANT APIARIES,12924 ORANGE BLOSSOM ROAD,,OAKDALE,CA,95361,MICHEL OTTO,714 SOUTH MAIN STREET,SUITE #1,ABERDEEN,SD,57401,BEE WORKER,6.0,10.5,HR,OAKDALE,CA,S
117,C-08269-14878,2008-10-10 07:57:56,2008-09-25 00:00:00,Certified - Full,2008-11-10 00:00:00,2008-12-15 00:00:00,2008-11-10 00:00:00,2008-12-15 00:00:00,STANLEY L MEACHAM (MEACHAM FARMS),RT#3 BOX 3690,,MYTON,UT,84052,SNAKE RIVER FARMERS' ASSOCIATION,P.O. BOX 807,,HEYBURN,ID,83336,FARMWORKER,2.0,9.42,HR,PLEASANT VALLEY,UT,S
